question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
154,Igbo,Igbo,0,0,0,0,0,1,4,3,1,1768683052.7625167,13.30246901512146,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
155,Peter Orlovsky,Peter Orlovsky,0,0,0,0,0,1,4,3,1,1768683096.0884974,11.723472595214844,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
156,Gothic,Gothic 2,0,0,1,0,0,0,10,7,3,1768683151.4413712,23.639126300811768,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
157,Blackadder,Blackadder,0,0,0,1,0,0,8,5,2,1768683216.3758934,19.986083269119263,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
158,Lady Ella,Queen of Jazz,0,0,0,0,0,1,4,3,1,1768683273.4864633,11.352420568466188,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
159,writer; novelist,,0,0,0,1,0,0,2,2,1,1768683321.4583397,6.436530590057373,0,0.0,1,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
160,television actor; jazz musician; actor; pianist; singer-songwriter; jazz guitarist,"singer, musician, composer",0,0,0,1,0,0,4,3,1,1768683372.2245388,12.369765996932983,0,0.16666666666666666,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
161,Arabic; Persian,Persian,0,0,0,1,0,0,1,2,1,1768683420.24888,6.683370113372803,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
162,+230241,"approximately 230,000",0,0,0,1,0,0,4,3,1,1768683484.6421146,41.144227504730225,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
163,Promising Young Woman,Promising Young Woman,0,0,0,1,0,0,2,2,1,1768683549.8505304,6.556089401245117,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
164,sunglasses,sunglasses,0,0,0,0,0,1,4,3,1,1768683595.8026192,11.245400428771973,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
165,Ancient Greek,Ancient Macedonian,0,0,0,1,0,0,5,3,1,1768683638.9506276,24.98877739906311,0,0.5,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
166,Esperanto; Silesian German; German; Silesian; Kashubian; Old Prussian; Polish Sign Language; Vilamovian; Polish; Lithuanian,Polish,0,0,0,1,0,0,1,2,1,1768683712.051483,6.56124472618103,0,0.13333333333333333,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
167,53,Multiple,0,0,0,1,0,0,7,5,2,1768683773.3814218,23.6491916179657,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
168,G; E; C,"C, E, G",0,0,0,0,0,1,5,3,1,1768683841.099356,11.025728464126589,0,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
169,60,12,0,0,0,1,0,0,4,3,1,1768683887.585025,13.323660850524902,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
170,1335,1,0,0,0,0,0,0,17,8,3,1768683970.47302,30.564059257507324,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
171,Mogollon culture,"Maya, Inca, Toltec",0,0,0,1,0,0,2,2,1,1768684046.466293,6.787953853607178,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
172,Vaseline,Vaseline,0,0,0,0,0,1,5,3,1,1768684106.231094,11.74378752708435,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
173,45,3,0,0,0,0,0,0,18,9,3,1768684175.8758085,112.73303723335266,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
174,Brit Marling,Brit Marling,0,0,0,0,0,1,4,3,1,1768684339.265896,11.211178541183472,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
175,Jal Pari; Meri Kahani; Meri Kahani,"Atif Aslam has been on the following albums: 3, 6, 9, 12, 18, and 21. However, I could not verify the names of these albums.",0,0,0,0,0,0,15,8,3,1768684405.2520554,30.196427583694454,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
176,earl,Countess of Lovelace,0,0,0,1,0,0,1,2,1,1768684481.682321,5.903595924377441,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
177,corridor; time; dualism; doorway; beginning; gate; transition; sowing,"beginnings, gates, transitions, passages, and endings",0,0,0,1,0,0,1,2,1,1768684514.5847993,6.094188451766968,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
178,Gollum,Gollum,0,0,0,0,0,1,10,6,2,1768684566.9302628,25.552191734313965,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
179,The Town Hall at Auvers,Tree Roots,0,0,0,1,0,0,2,2,1,1768684647.3909853,7.747119903564453,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
180,Montreux Casino,The fire at the Casino in Montreux,0,0,0,0,0,1,10,6,2,1768684714.975281,24.840412855148315,0,0.5714285714285715,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
181,-3600000-01-01T00:00:00Z,5300000 years ago,0,0,0,0,0,1,10,6,2,1768684827.1584218,22.731565475463867,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
182,1989,1989,0,0,0,0,0,1,4,3,1,1768684882.8127012,12.201069355010986,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
183,2017,2017,0,0,0,0,0,1,4,3,1,1768684923.8444028,11.281774282455444,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
184,1997-04-05T00:00:00Z,1997-04-05,0,0,0,0,0,1,4,2,1,1768684963.2975252,7.369332313537598,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
185,1996-06-15T00:00:00Z,1996-06-15,0,0,0,0,0,1,4,2,1,1768685006.1548665,7.211200952529907,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
186,1900-01-01T00:00:00Z,1920s,0,0,0,1,0,0,9,6,2,1768685065.0549924,23.67709469795227,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
187,1947-08-14T00:00:00Z,"August 14, 1947",0,0,0,1,0,0,4,3,1,1768685124.5731597,11.606590986251833,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
188,1273-12-17T00:00:00Z,1273-12-17,0,0,0,0,0,1,4,2,1,1768685159.7110436,7.086494207382202,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
189,1997-04-25T00:00:00Z,1944,0,0,0,1,0,0,7,4,2,1768685233.574446,13.592976808547974,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
190,1944-11-17T00:00:00Z,"October 14, 1928",0,0,0,1,0,0,8,6,2,1768685302.304124,21.98785090446472,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
191,Ludwig Börne; Gustav Koerner,"Robert Blum, Georg Büchner, and Ludwig Börne",0,0,0,1,0,0,7,5,2,1768685363.2982078,18.14513635635376,0,0.36363636363636365,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
192,2016-12-16T00:00:00Z,2016-12-16,0,0,0,0,0,1,4,3,1,1768685415.6692228,10.985660076141356,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
193,+3532,3532,0,0,0,0,0,1,4,2,1,1768685454.5811212,6.998099088668823,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
194,1918-11-09T00:00:00Z,1918,0,0,0,0,0,1,4,3,1,1768685493.9473703,12.906587839126589,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
195,1945-09-02T00:00:00Z,"September 2, 1945",0,0,0,1,0,0,1,2,1,1768685541.8273928,5.9292685985565186,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
196,1978-01-01T00:00:00Z,1982,0,0,0,0,0,1,4,3,1,1768685587.7433498,12.202746868133543,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
197,1968-01-01T00:00:00Z,1996,0,0,0,1,0,0,5,3,1,1768685631.1936126,11.442875862121582,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
198,2021-01-01T00:00:00Z,"November 5, 2021",0,0,0,1,0,0,1,2,1,1768685678.2553327,5.941270351409912,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
199,1248-01-01T00:00:00Z,1880-10-15,0,0,0,0,0,1,10,6,2,1768685712.779894,22.50160217285156,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
200,naproxen; aspirin; ibuprofen; diclofenac; (S)-(−)-colchicine; sulfinpyrazone; indomethacin; allopurinol; febuxostat; pegloticase; probenecid; sulindac,lifestyle changes and medications,0,0,0,1,0,0,4,3,1,1768685772.9395533,15.950356483459473,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
201,1983-01-01T00:00:00Z,1983,0,0,0,0,0,1,4,3,1,1768685823.3655689,11.095893144607544,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
202,2019-01-01T00:00:00Z,2002,0,0,0,0,0,0,17,8,3,1768685881.3672233,30.21054744720459,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
203,1901-12-27T00:00:00Z,1901-12-27,0,0,0,0,0,1,4,2,1,1768685948.2444785,8.13867998123169,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
204,1928-09-28T00:00:00Z,1928,0,0,0,0,0,1,4,2,1,1768685978.6333058,6.982231140136719,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
205,1207-09-30T00:00:00Z,1207-09-30,0,0,0,0,0,1,4,3,1,1768686013.982887,10.700860977172852,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
206,1800-01-01T00:00:00Z,Late 18th century,0,0,0,1,0,0,4,3,1,1768686064.938369,21.416669368743896,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
207,2018-04-25T00:00:00Z,2018-04-25,0,0,0,0,0,1,4,3,1,1768686113.880981,11.875293016433716,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
208,2010-01-01T00:00:00Z,2010,0,0,0,0,0,1,11,5,2,1768686168.6923735,18.73647928237915,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
209,1911-01-01T00:00:00Z,2008,0,0,0,1,0,0,1,2,1,1768686220.71095,6.110138416290283,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
210,1906-01-01T00:00:00Z,1906-01-01,0,0,0,0,0,1,4,2,1,1768686254.5271058,7.077692747116089,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
211,1985-01-01T00:00:00Z,1985,0,0,0,0,0,1,4,2,1,1768686285.708198,6.719616174697876,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
212,1955-01-01T00:00:00Z,1955,0,1,0,0,0,0,6,4,2,1768686319.8589735,12.850525379180908,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
213,1209-01-01T00:00:00Z,1209,0,0,0,1,0,0,1,2,1,1768686355.6841648,6.153987646102905,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
214,1919-01-01T00:00:00Z,1919,0,0,0,1,0,0,1,2,1,1768686385.49331,6.5038745403289795,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
215,1907-01-01T00:00:00Z,1907,0,0,0,1,0,0,1,2,1,1768686413.6917455,6.018573045730591,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
216,1929-02-11T00:00:00Z,1929,0,0,0,1,0,0,1,2,1,1768686442.936544,6.530909299850464,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
217,1899-01-01T00:00:00Z,1899,0,0,0,1,0,0,7,4,2,1768686486.566821,13.70104479789734,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
218,Coyoacán,Coyoacán,0,0,0,0,0,1,4,2,1,1768686533.9695344,7.750695466995239,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
219,Yukon,Yukon,0,0,0,0,0,1,5,3,1,1768686570.8697388,11.916595935821531,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
220,Hambach Castle,Hambach Castle,0,0,0,0,0,1,4,3,1,1768686631.2781107,11.828807353973389,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
221,Shire; Middle-earth,Middle-earth,0,0,0,0,0,1,4,2,1,1768686670.4509044,8.454560995101929,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
222,France,France,0,0,0,0,0,1,4,2,1,1768686706.9969554,7.585904121398926,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
223,Buri Ram,Buri Ram,0,0,0,0,0,1,4,3,1,1768686745.531085,9.308127880096436,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
224,Galdhøpiggen,Galdhøpiggen,0,0,0,1,0,0,1,2,1,1768686782.1376576,7.70457124710083,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
225,Burton,Burton,0,0,0,0,0,1,4,3,1,1768686820.5880024,10.73672103881836,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
226,Theatre of Pompey,Theatre of Pompey,0,0,0,0,0,1,4,2,1,1768686854.018791,8.631964921951294,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
227,Offenbach am Main,Offenbach am Main,0,0,0,0,0,1,9,5,2,1768686899.2242906,20.51653218269348,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
228,Osaka,Osaka,0,0,0,0,0,1,4,3,1,1768686953.2721832,10.766656160354614,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
229,New York City,New York City,0,0,0,0,0,1,10,4,2,1768687006.47849,19.89793586730957,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
230,Felix Klein,Felix Klein,0,0,0,0,0,1,3,1,1,1768687047.3278625,2.0350165367126465,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
231,Ryan Reynolds,Ryan Reynolds,0,0,0,1,0,0,5,3,1,1768687081.6159265,11.964110851287842,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
232,John Quincy Adams; George W. Bush,"John Quincy Adams, George W. Bush",0,0,0,1,0,0,1,2,1,1768687130.6516528,7.230987071990967,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
233,giant panda,Giant panda,0,0,0,0,0,1,5,2,1,1768687171.224262,8.016215085983276,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
234,Galapagos Islands,Galápagos Islands,0,0,1,0,0,0,9,3,2,1768687229.4314165,10.107523202896118,0,0.5,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
235,Fluxus,Fluxus,0,0,0,0,0,1,5,3,1,1768687288.8337746,12.799681186676024,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
236,Pink Floyd,Pink Floyd,0,0,0,0,0,1,5,2,1,1768687342.9927597,7.866044998168945,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
237,aircraft crash,helicopter crash,0,0,0,0,0,1,4,2,1,1768687386.8675792,7.5004377365112305,0,0.5,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
238,zero; infinity,infinity,0,0,0,0,0,1,4,3,1,1768687426.5588808,10.249294996261597,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
239,SpaceX; OpenAI; The Boring Company; Neuralink; X.com; PayPal,"Neuralink, OpenAI, SolarCity",0,0,0,1,0,0,7,5,2,1768687484.6499927,20.27750253677368,0,0.4,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
240,Hughes H-4 Hercules,H-1,0,0,0,0,0,1,11,5,2,1768687564.399237,19.79657530784607,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
241,South Africa,South Africa,0,0,0,1,0,0,2,2,1,1768687622.236484,9.163899898529053,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
242,myocardial infarction,myocardial infarction,0,0,0,0,0,1,4,2,1,1768687668.7964385,7.57509446144104,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
243,myocardial infarction; pneumonia; tuberculosis; Crohn's disease; pulmonary emphysema; chronic obstructive pulmonary disease; lung cancer,"Lung cancer, heart disease, chronic obstructive pulmonary disease (COPD), emphysema, and chronic bronchitis",0,0,0,1,0,0,2,2,1,1768687713.1218312,6.542964935302734,0,0.5925925925925927,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
244,blues,indie rock,0,0,0,0,0,1,4,3,1,1768687763.9653218,11.642577409744264,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
245,lead,iron,0,0,0,0,0,1,5,2,1,1768687824.874276,8.983847856521606,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
246,Ayutthaya Kingdom,Ayutthaya Kingdom,0,0,0,0,0,1,5,2,1,1768687873.3725214,7.549571752548218,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
247,6583,"Germany has over 2,000 mountains.",0,0,0,1,0,0,2,2,1,1768687933.4386394,7.997164726257324,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
248,Cubism; primitivism,"cubism, primitivism",0,0,0,0,0,1,4,3,1,1768687992.141436,12.148276805877686,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
249,The World's End; Hot Fuzz; Shaun of the Dead,"Shaun of the Dead, Hot Fuzz, The World's End",0,0,0,0,0,1,4,3,1,1768688034.065704,12.159790515899658,0,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
250,World War II,Yalta Conference,0,0,0,1,0,0,9,6,3,1768688098.545673,26.765007972717285,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
251,Boston Celtics,"Boston Celtics, Los Angeles Lakers",0,0,0,1,0,0,6,3,1,1768688175.4463017,15.401572704315186,0,0.5714285714285715,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
252,Viserion; Rhaegal,Viserion,0,0,0,1,0,0,17,9,3,1768688261.2106514,37.617900133132935,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
253,The Hunt,"Hunt, The Green Butchers, Casino Royale, The Hunt, We Shall Overcome",0,0,0,1,0,0,3,2,1,1768688337.207246,8.240915536880493,0,0.19999999999999998,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
254,,Great Pyramid of Giza,0,0,0,1,0,0,2,2,1,1768688398.5610836,7.680534601211548,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
255,Chinese,Mandarin Chinese,0,0,0,1,0,0,4,3,1,1768688439.7769625,27.341408491134644,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
256,"Gabriela; On the Mat; Cher; Carry On Laughing; Space: 1999; Madame Bovary; Ellery Queen; Himitsu Sentai Gorenger; Miyamoto Musashi; Spin-Off; The Invisible Man; N; Youngest of the Hamr's Family; Kamen Rider Stronger; Switch; S.W.A.T.; Survivors; Wonder Woman; Barbary Coast; One Day at a Time; Junwoo; Gruntovčani; Kapelski kresovi; Quiller; Eurogang; N; Emm wie Meikel; Grisù; Welcome Back, Kotter; N; The Jeffersons; Maya the Honey Bee; The Ghost Busters; N; N; O Christos xanastavronete; Baretta; Vaga za tačno merenje; Ben Hall; Celebrity Squares; Beat of the City; The Don Lane Show; Nightingale's Boys; The Secret Garden; Pot of Gold; Just for Fun; Sidestreet; N; N; Kommissariat 9; Starsky & Hutch; Ryan's Hope; Kidstuff; Fawlty Towers; Return to the Planet of the Apes; N; Sie kommen aus Agarthi; The Great Grape Ape Show; Floris von Rosemund; The Tom and Jerry Show; The Sweeney; Ein echter Wiener geht nicht unter; Oorlogswinter; The Good Life; Angels; The Blue Knight; Spannagl & Sohn; N; Edward the Seventh; Sportscene; N; N; Chalupáři; Thalassa; The Victory Garden; Maxipes Fik; Doc; Fay; Grady; The Fifth Estate; Les Compagnons d'Eleusis; Joe Forrester; Khan!; King of Kensington; The Family Holvak; When Things Were Rotten; My Son Reuben; On the Rocks; Poldark; The Legend of Robin Hood; Rutland Weekend Television; Sky; Akumaizer 3; G-Men '75; Am dam des; AM America; Ballet Shoes; Beacon Hill; The Seven Ages of Man; Scattergood: Friend of All; The Rise And Fall Of Wellington Boots; WCW WorldWide; Blank Check; Bod; Cash and Company; Phyllis; Close to Home; Coming Up Rosie; Corporation; Czterdziestolatek; Days of Hope; Doctor on the Go; Doctors' Hospital; Don Adams' Screen Test; Down Home Country; Doña Bárbara; Bronk; Far Out Space Nuts; Fraidy Cat; N; Get Some In!; N; N; Give-n-Take; N; Grand Old Country; Barata de primavera; N; Odbornici; N; El milagro de vivir; Este señor de negro; Hot l Baltimore; N; N; La señorita Elena; I Didn't Know You Cared; Lo imperdonable; Mama; In Good Company; Nosotros; Paloma; Pobre Clara; Aşk-ı Memnu; The Bobby Vinton Show; N; Jackpot; N; Ven conmigo; Joe and Sons; N; Kapwa Ko Mahal Ko; Karen; Kate McShane; Keep on Truckin'; Autoverleih Pistulla; McCoy; Medical Story; Mobile One; Oil Strike North; PBA on KBS; PBS NewsHour; Pacificanada; Matt Helm; The Secret Lives of Waldo Kitty; Saturday Night Live with Howard Cosell; Seaside Special; Shades of Greene; Shadows; Shang-a-Lang; Shannon's Mob; Sneak Previews; Some of My Best Friends are Men; Special Treat; Spotlight; The Bob McLean Show; The Changes; The Cuckoo Waltz; The Diamond Head Game; The Late Late Toy Show; The Lost Saucer; The Love School; The Magnificent Marble Machine; The Montefuscos; The Neighbors; The Oddball Couple; The Secrets of Isis; The Stars Look Down; The Swiss Family Robinson; The Tribal Eye; The Undersea Adventures of Captain Nemo; The Unisexers; The Venturers; Three for the Money; Three for the Road; Trinity Tales; Two's Company; U.S. Farm Report; Uncle Croc's Block; Until Tomorrow; Vegetable Soup; We'll Get By; Westwind; Winner Takes All; Wollongong the Brave; Barney Miller; Thirty Cases of Major Zeman; Good Morning America; Beschlossen und verkündet; N; N; Miś Uszatek",The Muppet Show,0,0,0,1,0,0,8,5,2,1768688510.605477,19.392584562301636,0,0.004319654427645789,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
257,La Tortura; Las de la Intuición; La pared; No; Día de Enero,Día de Enero,0,0,0,0,0,1,12,5,2,1768688584.918927,22.306092023849487,0,0.4,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
258,Impressionism,Impressionism,0,0,0,1,0,0,2,2,1,1768688663.3604164,5.742822170257568,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
259,New Jersey,,0,0,0,1,0,0,2,2,1,1768688725.3670688,6.358254432678223,0,0.0,1,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
260,Aragorn,Aragorn,0,0,0,1,0,0,6,3,1,1768688794.27931,18.4766685962677,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
261,FC Bayern Munich; Paris Saint-Germain F.C.,Bayern Munich and Paris Saint-Germain,0,0,0,1,0,0,1,2,1,1768688866.484346,5.716961622238159,0,0.7272727272727272,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
262,University of Phoenix; University of Buenos Aires; Cairo University; National Autonomous University of Mexico,,0,0,0,0,0,0,15,9,3,1768688933.7084668,32.73210620880127,0,0.0,1,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
263,University of Oxford,University of Oxford,0,0,0,1,0,0,2,2,1,1768689000.4719014,7.567699909210205,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
264,Christiane Fellbaum,Christiane Fellbaum,0,0,0,0,0,1,4,3,1,1768689037.8436906,11.383606433868408,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
265,Valeria Golino; Adèle Haenel; Noémie Merlant; Armande Boulanger; Luàna Bajrami,"Noémie Merlant, Adèle Haenel",0,0,0,1,0,0,2,2,1,1768689084.9478972,6.117726564407349,0,0.5714285714285715,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
266,Alan Turing,Alan Turing,0,0,0,0,0,1,4,3,1,1768689138.7234228,10.769957542419434,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
267,1100-01-01T00:00:00Z,The Hambach Castle was built in the 13th century.,0,0,0,0,0,0,16,8,3,1768689178.6749208,29.734508514404297,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
268,Sigizmund Levanevsky,Robert Falcon Scott,0,1,0,0,0,0,1,1,1,1768689274.3722742,37.11467719078064,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
269,Niki Caro,Niki Caro,0,0,0,0,0,1,4,2,1,1768700674.7385392,7.226078748703003,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
270,Richard S. Zemel; Jake Snell; Kevin Swersky,"Jake Snell, Kevin Swersky, and Richard Zemel",0,0,1,0,0,0,1,1,1,1768700709.5334427,1.9830961227416992,0,0.8571428571428571,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
271,Alexej von Jawlensky; Lyonel Feininger; Albert Bloch; August Macke; Franz Marc; Gabriele Münter; Marianne von Werefkin; Wassily Kandinsky,"Wassily Kandinsky, Franz Marc, and Paul Klee",0,0,0,0,0,1,4,3,1,1768700740.0858116,12.247660160064695,0,0.32,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
272,Fritz Mackensen; Hans am Ende; Otto Modersohn,"Hans am Ende, Fritz Mackensen, and Otto Modersohn",0,0,0,0,0,1,4,3,1,1768700784.827922,12.50237274169922,0,0.9333333333333333,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
273,Sayaka Murata,Sayaka Murata,0,0,0,0,0,1,4,3,1,1768700826.006843,10.342032194137571,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
274,Lionel Messi,Cristiano Ronaldo,0,1,0,0,0,0,2,2,1,1768700922.272556,6.574002504348755,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
275,Michael Jacobs,"Bob Young, Michael Jacobs",0,0,0,0,0,1,4,3,1,1768700958.0998423,11.201901912689207,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
276,Wolfgang Schäuble,Julia Klöckner,0,0,0,0,0,1,16,8,3,1768701017.2257383,33.08997178077698,0,0.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
277,Petr Kellner,,0,0,0,1,0,0,7,5,2,1768701120.7311416,23.919485569000244,0,0.0,1,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
278,Karamo Brown,Karamo Brown,0,0,0,0,0,1,10,5,2,1768701189.497782,21.769122838974,1,1.0,0,formatog_noctx_d3_p3,1,llama4:scout,qald_10-en
