question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
10,Chatbots zur Stärkung der Demokratie,"Washington, D.C.",0,0,1,1,0,0,3,4,1,1768689379.561141,85.11321425437927,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
11,Live-Musik,Workshop/Kreativ-Veranstaltung,0,0,1,1,0,0,2,3,1,1768689558.420782,43.64993619918823,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
12,17:00-21:30 Uhr,,0,0,1,1,0,0,1,2,1,1768689727.568255,26.00861024856567,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
13,https://www.langenachtderwissenschaften.de/programm/detail/51498,,0,0,1,1,0,0,1,2,1,1768690029.3138964,31.222165822982788,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
14,25,,0,0,1,1,0,0,1,2,1,1768690169.789633,40.65838956832886,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,,0,0,1,1,0,0,1,2,1,1768690392.0231006,50.113242387771606,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
16,Juri Mertens,,0,0,1,1,0,0,1,2,1,1768690732.4437904,42.93607234954834,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
",,0,0,1,1,0,0,1,2,1,1768690909.2020907,32.97020411491394,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,,0,0,1,1,0,0,1,2,1,1768691231.7807276,43.59080743789673,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
19,17:30-23:15 Uhr,,0,0,1,1,0,0,1,2,1,1768691391.340294,26.542436122894287,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.",,0,0,1,1,0,0,1,2,1,1768691513.880037,31.429532766342163,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
21,23:30-00:00 Uhr,,0,0,1,1,0,0,1,2,1,1768691673.5911822,26.45267415046692,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
22,Studentisches Projekt „Automatisiertes Fahren“,,0,0,1,1,0,0,2,3,1,1768691936.3579187,38.36956834793091,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
23,Science Slam – Brainpower mit Entertainment-Faktor,,0,0,1,1,0,0,2,3,1,1768692087.445959,40.41623616218567,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,,0,0,1,1,0,0,1,2,1,1768692264.4608057,23.200494289398193,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
25,Science Slam – Brainpower mit Entertainment-Faktor,Jason Allen Alexander,0,0,1,1,0,0,3,4,1,1768692443.2374437,90.30589127540588,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,,0,0,1,1,0,0,3,4,1,1768692643.0133944,53.61032009124756,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,,0,0,1,1,0,0,3,4,1,1768692863.3981998,70.00465178489685,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,,0,0,1,1,0,0,1,2,1,1768693134.5972986,22.73415470123291,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,"Washington, D.C.",0,0,1,1,0,0,3,4,1,1768693384.1002834,82.02436351776123,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
30,Lokfahren für Anfänger:innen,Jason Allen Alexander,0,0,1,1,0,0,2,3,1,1768693567.9659617,60.76796650886536,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,,0,0,1,1,0,0,3,4,1,1768693770.2844293,44.62661576271057,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,,0,0,1,1,0,0,3,4,1,1768694045.2096424,55.09592890739441,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
33,Eine „Lesepfote“ zu Gast in der Bibliothek,"Washington, D.C.",0,0,1,1,0,0,2,3,1,1768694274.2622397,82.80669784545898,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,,0,0,1,1,0,0,3,4,1,1768694474.5101335,75.31731820106506,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",,0,0,1,1,0,0,3,4,1,1768694766.7859936,83.74585509300232,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,,0,0,1,1,0,0,2,3,1,1768694961.1764977,41.22433114051819,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
37,Tourismushistorischer Dia- und Filmabend,"Washington, D.C.",0,0,1,1,0,0,3,4,1,1768695177.2469018,99.08502674102785,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
38,5 Euro,,0,0,1,1,0,0,3,4,1,1768695373.9214194,69.29117846488953,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
39,jedes Alter,,0,0,1,1,0,0,3,4,1,1768695572.6929548,64.61238694190979,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
40,Technische Universität Berlin,,0,0,1,1,0,0,1,2,1,1768695762.8063357,31.099586009979248,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),,0,0,1,1,0,0,2,3,1,1768695835.2534182,56.98493862152099,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
42,New Practice in Art and Technology / Workshops,"Washington, D.C.",0,0,1,1,0,0,2,3,1,1768696154.3530092,68.91119885444641,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
43,Veranstaltung auf Englisch,,0,0,1,1,0,0,3,4,1,1768696398.2702477,54.55052947998047,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,0,0,1,1,0,0,3,4,1,1768696578.3745327,55.60174918174744,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
45,21:00-21:20 Uhr,,0,0,1,1,0,0,1,2,1,1768696750.6693363,28.06008219718933,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,0,0,1,1,0,0,2,3,1,1768696947.008397,54.591174602508545,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,,0,0,1,1,0,0,2,3,1,1768697168.046923,39.25436282157898,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,,0,0,1,1,0,0,1,2,1,1768697328.0165656,43.18604326248169,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen",,0,0,1,1,0,0,3,4,1,1768697550.421826,61.16574454307556,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
50,Zukunft der Energie: nachhaltig durch KI,,0,0,1,1,0,0,3,4,1,1768697843.7534564,62.681201457977295,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
51,über 1000,,0,0,1,1,0,0,3,4,1,1768698138.3398275,57.459556102752686,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
52,etwa 50,,0,0,1,1,0,0,3,4,1,1768698432.737692,52.78108739852905,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
53,Science Slam – Brainpower mit Entertainment-Faktor,,0,0,1,1,0,0,1,2,1,1768698539.2899275,46.53681230545044,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
54,Berlin,,0,0,1,1,0,0,2,3,1,1768698621.8383138,39.576521158218384,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,Formel-1-Rennen,0,0,1,1,0,0,1,2,1,1768698814.2855923,30.717116117477417,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,"Washington, D.C.",0,0,1,1,0,0,1,2,1,1768699210.0328896,57.150593996047974,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
57,"Die Lange Nacht der Wissenschaften in Berlin ist ein Gemeinschaftsprojekt wissenschaftlicher sowie wissenschaftsnaher Einrichtungen der Region und findet einmal jährlich statt. Veranstalter ist der Lange Nacht der Wissenschaften e. V. (LNDW e. V.), in dem sich wissenschaftliche Einrichtungen zusammengeschlossen haben. Finanziert wird die Lange Nacht der Wissenschaften weitgehend von den beteiligten wissenschaftlichen Einrichtungen selbst. Auch die Ticketeinnahmen werden vollständig für die Finanzierung der Gesamtveranstaltung verwendet. Die Lange Nacht der Wissenschaften wird von zahlreichen Partnern aus der Region unterstützt. Über den Einsatz der Mittel entscheidet die Mitgliederversammlung des LNDW e. V.",,0,0,1,1,0,0,3,4,1,1768699347.781703,66.09067034721375,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)",,0,0,1,1,0,0,1,2,1,1768699561.0171568,35.318023681640625,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
59,17:30-23:20 Uhr,,0,0,1,1,0,0,1,2,1,1768699719.7876792,28.065913677215576,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
60,Barrierefreier Rollstuhlzugang,"Washington, D.C.",0,0,1,1,0,0,1,2,1,1768699822.6067502,52.78292894363403,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
61,Experiment,,0,0,1,1,0,0,3,4,1,1768700088.3814523,85.1411452293396,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
62,Demonstration,"Washington, D.C.",0,0,1,1,0,0,2,3,1,1768700255.8801832,73.19653916358948,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
63,Fluoreszierender Wärmeübertrager,,0,0,1,1,0,0,3,4,1,1768700463.544716,52.21850514411926,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
64,Technische Universität Berlin,,0,0,1,1,0,0,3,4,1,1768700636.9096198,89.57668018341064,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
65,Technische Universität Berlin,"Washington, D.C.",0,0,1,1,0,0,1,2,1,1768700904.146842,62.68400573730469,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",,0,0,1,1,0,0,2,3,1,1768701116.162346,50.75002837181091,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
67,Mitmachexperiment,,0,0,1,1,0,0,3,4,1,1768701234.6703603,65.01198315620422,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
68,Ausstellung,Diskussion,0,0,1,1,0,0,3,4,1,1768701411.8447285,81.16321110725403,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,,0,0,1,1,0,0,1,2,1,1768701535.2996962,32.4158616065979,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
70,17:00-00:00 Uhr,,0,0,1,1,0,0,1,2,1,1768701684.3643105,29.265233516693115,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
71,Geeignet für Kinder,"Washington, D.C.",0,0,1,1,0,0,2,3,1,1768701806.1310756,69.22980499267578,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
72,17:00-17:15 Uhr,,0,0,1,1,0,0,1,2,1,1768702144.3653543,35.155144453048706,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.",,0,0,1,1,0,0,2,3,1,1768702305.7049055,55.64159297943115,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
74,21:45-22:00 Uhr,,0,0,1,1,0,0,3,4,1,1768702699.0774982,61.257070779800415,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
75,Demonstration,,0,0,1,1,0,0,3,4,1,1768702884.2639823,87.49118733406067,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
76,Barrierefreier Rollstuhlzugang,,0,0,1,1,0,0,2,3,1,1768703054.703934,52.976616859436035,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
77,17:00-22:00 Uhr,,0,0,1,1,0,0,2,3,1,1768703232.2401447,34.58957386016846,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
78,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",,0,0,1,1,0,0,2,3,1,1768703369.7448878,46.15425133705139,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
79,Mitmachexperiment,,0,0,1,1,0,0,3,4,1,1768703525.8428955,42.1661331653595,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
80,Geeignet für Kinder,,0,0,1,1,0,0,1,2,1,1768703724.275073,20.981542348861694,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
81,Detektive im Heizungskeller: intelligente Messtechnik für die Wärmewende von „Delta Heat“,,0,0,1,1,0,0,3,4,1,1768703872.0846512,63.12138032913208,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
82,Future Security Lab – Sicherheitsforschung zum Anfassen,,0,0,1,1,0,0,2,3,1,1768704096.0303843,38.77830100059509,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
83,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",,0,0,1,1,0,0,3,4,1,1768704228.072392,84.12418985366821,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
84,17:00-00:00 Uhr,,0,0,1,1,0,0,2,3,1,1768704430.301961,31.573807954788208,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
85,Geeignet für Kinder,,0,0,1,1,0,0,2,3,1,1768704559.5974476,37.72680115699768,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
86,Installation,,0,0,1,1,0,0,3,4,1,1768704705.2186923,58.47771692276001,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
87,Zukunft der Energie: nachhaltig durch KI,,0,0,1,1,0,0,2,3,1,1768704921.437696,41.654175758361816,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
88,Zukunft der Energie: nachhaltig durch KI,"Washington, D.C.",0,0,1,1,0,0,3,4,1,1768705111.70277,94.09839129447936,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
89,Future Security Lab – Sicherheitsforschung zum Anfassen,"Washington, D.C.",0,0,1,1,0,0,2,3,1,1768705390.3567262,63.52228045463562,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
90,Stich für Stich nachhaltig – Sticken fürs Klima,,0,0,1,1,0,0,1,2,1,1768705581.43546,46.47520303726196,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
91,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,,0,0,1,1,0,0,1,2,1,1768705667.493994,29.95932173728943,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
92,Mitmachexperiment,,0,0,1,1,0,0,2,3,1,1768705794.5755,41.68047380447388,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
93,17:30-21:30 Uhr,"Washington, D.C.",0,0,1,1,0,0,1,2,1,1768706020.421163,49.0779595375061,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
94,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",,0,0,1,1,0,0,3,4,1,1768706152.8926308,67.97717523574829,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
95,Spiel,,0,0,1,1,0,0,3,4,1,1768706348.5772312,66.11456608772278,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
96,Geeignet für Kinder,"Washington, D.C.",0,0,1,1,0,0,1,2,1,1768706496.2307794,58.91635274887085,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
97,17:00-22:00 Uhr,,0,0,1,1,0,0,1,2,1,1768706666.807367,29.401576042175293,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
98,Saturday SatelLight Fever – wofür braucht der Satellit Licht?,Jason Allen Alexander,0,0,1,1,0,0,3,4,1,1768706909.6799152,98.56612014770508,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
99,Karriere und Jobs an der TU Berlin,,0,0,1,1,0,0,3,4,1,1768707149.88783,64.14097809791565,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
